PointID,AdminState,District,FieldOffice,x,y
AA-STR-0005,AK,Fairbanks District Office,Eastern Interior Field Office,-141.846729245,64.1608290170001
AA-STR-0008,AK,Fairbanks District Office,Eastern Interior Field Office,-141.564989339,64.1086050170001
AA-STR-0015,AK,Fairbanks District Office,Eastern Interior Field Office,-141.525627425,64.1272969920001
AC-TR-16677,CA,Northern California District,Arcata Field Office,-123.83193492,39.7690544170001
AC-TR-24631,CA,Northern California District,Arcata Field Office,-123.840471723,39.835718989
AC-TR-24960,CA,Northern California District,Arcata Field Office,-124.140842217,40.691240995
AC-TR-37647,CA,Northern California District,Arcata Field Office,-123.813655282,41.006853537
AC-TR-38606,CA,Northern California District,Arcata Field Office,-124.0731417,40.144882108
AC-TR-53293,CA,Northern California District,Arcata Field Office,-124.031748621,40.6238598950001
AC-TR-62098,CA,Northern California District,Arcata Field Office,-123.813655325,41.006853526
AC-TR-68405,CA,Northern California District,Arcata Field Office,-123.802365667,40.997147162
AC-TR-86703,CA,Northern California District,Arcata Field Office,-124.3524891,40.260128395
AC-TR-90407,CA,Northern California District,Arcata Field Office,-124.308617079,40.2197339590001
AF-LS-1208,OR,Burns District Office,Burns Andrews Field Office,-118.679840407,42.0225417520001
AF-LS-1223,OR,Burns District Office,Burns Andrews Field Office,-118.555590138,42.5863432740001
AF-SS-1206,OR,Burns District Office,Burns Andrews Field Office,-118.524843728,42.678031334
AF-SS-1209,OR,Burns District Office,Burns Andrews Field Office,-118.490899929,42.707737379
AF-SS-1215,OR,Burns District Office,Burns Andrews Field Office,-118.574107434,42.592181096
AF-SS-1221,OR,Burns District Office,Burns Andrews Field Office,-118.504625916,42.7082023450001
AFR-LS-1289,OR,Burns District Office,Burns Andrews Field Office,-118.604329732,42.56825135
AN-TR-11337,AK,Anchorage District Office,Anchorage Field Office,-149.7612845,61.1692857100001
AN-TR-12968,AK,Anchorage District Office,Anchorage Field Office,-149.7803063,61.16698003
AN-TR-14518,AK,Anchorage District Office,Anchorage Field Office,-149.8363541,61.19943378
AN-TR-14530,AK,Anchorage District Office,Anchorage Field Office,-149.7790245,61.1762774100001
AN-TR-15114,AK,Anchorage District Office,Anchorage Field Office,-148.987682086,61.583049196
AN-TR-15126,AK,Anchorage District Office,Anchorage Field Office,-149.2904033,61.5486735900001
AN-TR-16690,AK,Anchorage District Office,Anchorage Field Office,-149.3142865,61.567369479
AN-TR-17347,AK,Anchorage District Office,Anchorage Field Office,-149.2426917,61.63222883
AN-TR-18940,AK,Anchorage District Office,Anchorage Field Office,-149.7663377,61.1693993700001
AN-TR-19158,AK,Anchorage District Office,Anchorage Field Office,-149.835925,61.1993304000001
AN-TR-22088,AK,Anchorage District Office,Anchorage Field Office,-149.795665985,61.173681043
AN-TR-26142,AK,Anchorage District Office,Anchorage Field Office,-149.7795825,61.1687939700001
AN-TR-28751,AK,Anchorage District Office,Anchorage Field Office,-149.18843123,61.6619463640001
AN-TR-30576,AK,Anchorage District Office,Anchorage Field Office,-149.719980359,61.208357322
AN-TR-31778,AK,Anchorage District Office,Anchorage Field Office,-149.900022964,61.2047393620001
AN-TR-33685,AK,Anchorage District Office,Anchorage Field Office,-149.825016382,61.177866028
AN-TR-41608,AK,Anchorage District Office,Anchorage Field Office,-149.92181,61.13939
AN-TR-4970,AK,Anchorage District Office,Anchorage Field Office,-149.708888026,61.1133963250001
AN-TR-50814,AK,Anchorage District Office,Anchorage Field Office,-149.854464004,61.1474573500001
AN-TR-5120,AK,Anchorage District Office,Anchorage Field Office,-149.230662,61.7594366700001
AN-TR-54618,AK,Anchorage District Office,Anchorage Field Office,-149.2050966,61.80393933
AN-TR-5538,AK,Anchorage District Office,Anchorage Field Office,-151.017612046,62.4743936310001
AN-TR-61869,AK,Anchorage District Office,Anchorage Field Office,-149.832721668,61.19847335
AN-TR-8971,AK,Anchorage District Office,Anchorage Field Office,-149.0887026,61.71038385
AO-LS-1111,OR,Burns District Office,Burns Andrews Field Office,-118.60507289,42.067702061
AO-LS-1112,OR,Burns District Office,Burns Andrews Field Office,-118.726722926,42.028804113
AO-LS-1115,OR,Burns District Office,Burns Andrews Field Office,-118.599564708,42.1039956880001
AO-LS-1118,OR,Burns District Office,Burns Andrews Field Office,-118.769164066,42.795553517
AO-LS-1121,OR,Burns District Office,Burns Andrews Field Office,-118.302281266,42.0634112560001
AO-LS-1123,OR,Burns District Office,Burns Andrews Field Office,-118.33487774,42.189787428
AO-LS-1153,OR,Burns District Office,Burns Andrews Field Office,-118.626369176,42.884150457
AO-LS-1164,OR,Burns District Office,Burns Andrews Field Office,-118.254933378,42.0358430540001
AO-LS-1197,OR,Burns District Office,Burns Andrews Field Office,-118.293295871,42.037114407
AO-SS-1124,OR,Burns District Office,Burns Andrews Field Office,-118.685371897,42.0798161880001
AO-SS-1125,OR,Burns District Office,Burns Andrews Field Office,-118.743360351,42.9154932450001
AO-SS-1130,OR,Burns District Office,Burns Andrews Field Office,-118.617083799,42.758400506
AO-SS-1141,OR,Burns District Office,Burns Andrews Field Office,-118.427525536,42.924852738
AO-SS-1143,OR,Burns District Office,Burns Andrews Field Office,-118.635957034,42.123970968
AO-SS-1145,OR,Burns District Office,Burns Andrews Field Office,-118.593793671,42.676137984
AO-SS-1158,OR,Burns District Office,Burns Andrews Field Office,-118.583405055,42.8412114540001
AO-SS-1160,OR,Burns District Office,Burns Andrews Field Office,-118.626129212,42.046979965
AP-TR-1031,CA,Northern California District,Applegate Field Office,-119.543283008,41.0576488070001
AP-TR-10599,CA,Northern California District,Applegate Field Office,-119.790662346,41.194321066
AP-TR-15512,CA,Northern California District,Applegate Field Office,-119.974638798,41.9636678200001
AP-TR-15751,CA,Northern California District,Applegate Field Office,-120.065840647,41.1470805610001
AP-TR-24039,CA,Northern California District,Applegate Field Office,-119.738732741,41.0805609070001
AP-TR-27493,CA,Northern California District,Applegate Field Office,-119.927652672,41.469967066
AP-TR-29107,CA,Northern California District,Applegate Field Office,-120.041462252,41.5840894770001
AP-TR-38812,CA,Northern California District,Applegate Field Office,-119.944310978,41.474017331
AP-TR-44540,CA,Northern California District,Applegate Field Office,-120.379261688,41.3666837280001
AP-TR-68243,CA,Northern California District,Applegate Field Office,-120.479026005,41.3582316590001
AP-TR-89486,CA,Northern California District,Applegate Field Office,-120.389152334,41.3847410590001
AR-LS-1235,OR,Burns District Office,Burns Andrews Field Office,-118.737035206,42.748120661
AR-LS-1236,OR,Burns District Office,Burns Andrews Field Office,-118.651096604,42.6915202640001
AR-LS-1238,OR,Burns District Office,Burns Andrews Field Office,-118.691478604,42.6514147510001
AR-LS-1249,OR,Burns District Office,Burns Andrews Field Office,-118.707039013,42.5778405990001
AR-LS-1254,OR,Burns District Office,Burns Andrews Field Office,-118.751175591,42.663924406
AR-LS-8014,CA,Northern California District,Applegate Field Office,-120.355482071,41.0811109630001
AR-LS-8032,CA,Northern California District,Applegate Field Office,-120.573263464,41.5559047350001
AR-RV-1231,OR,Burns District Office,Burns Andrews Field Office,-118.747372199,42.6223639990001
AR-RV-1242,OR,Burns District Office,Burns Andrews Field Office,-118.786908487,42.65350942
AR-RV-1243,OR,Burns District Office,Burns Andrews Field Office,-118.867434351,42.788737546
AR-RV-1283,OR,Burns District Office,Burns Andrews Field Office,-118.871785649,42.7927162560001
AR-SS-1237,OR,Burns District Office,Burns Andrews Field Office,-118.692614909,42.618484494
AR-SS-1241,OR,Burns District Office,Burns Andrews Field Office,-118.653315717,42.612437351
AR-SS-8035,CA,Northern California District,Applegate Field Office,-121.059212391,40.8586540210001
BA-TR-1180,OR,Burns District Office,Burns Andrews Field Office,-118.453894004,42.8993833100001
BA-TR-12853,OR,Burns District Office,Burns Andrews Field Office,-118.40375539,42.878945549
BA-TR-14016,OR,Burns District Office,Burns Andrews Field Office,-118.60730135,42.8396208720001
BA-TR-17612,OR,Burns District Office,Burns Andrews Field Office,-118.510665648,42.731074715
BA-TR-22624,OR,Burns District Office,Burns Andrews Field Office,-118.502677564,42.696440238
BA-TR-22706,OR,Burns District Office,Burns Andrews Field Office,-118.533985869,42.577955284
BA-TR-24681,OR,Burns District Office,Burns Andrews Field Office,-118.511016735,42.653007335
BA-TR-26272,OR,Burns District Office,Burns Andrews Field Office,-118.520803037,42.626973138
BA-TR-30762,OR,Burns District Office,Burns Andrews Field Office,-118.541319558,42.602671211
BA-TR-30973,OR,Burns District Office,Burns Andrews Field Office,-118.676892059,42.3540291300001
BA-TR-34449,OR,Burns District Office,Burns Andrews Field Office,-118.73704942,42.2993675490001
BC-TR-24737,NV,Ely District,Bristlecone Field Office,-114.803721189,40.0519992370001
BC-TR-32467,NV,Ely District,Bristlecone Field Office,-114.53004461,39.518389422
BC-TR-34369,NV,Ely District,Bristlecone Field Office,-114.529857219,39.447373499
BC-TR-34982,NV,Ely District,Bristlecone Field Office,-114.380838802,39.0018716960001
BC-TR-40700,NV,Ely District,Bristlecone Field Office,-114.796835091,40.0489009360001
BC-TR-44603,NV,Ely District,Bristlecone Field Office,-114.524386129,39.374085747
BC-TR-66876,NV,Ely District,Bristlecone Field Office,-114.515611627,39.403769593
BC-TR-86716,NV,Ely District,Bristlecone Field Office,-114.375796004,38.9888874970001
BCL-SR-4511,AK,Fairbanks District Office,Eastern Interior Field Office,-147.729539146,65.379737601
BCL-SR-4512,AK,Fairbanks District Office,Eastern Interior Field Office,-147.819100527,65.3982525280001
BCL-SR-4513,AK,Fairbanks District Office,Eastern Interior Field Office,-147.772472895,65.4307564120001
BCL-SR-4515,AK,Fairbanks District Office,Eastern Interior Field Office,-147.651533822,65.503152276
BCL-SR-4516,AK,Fairbanks District Office,Eastern Interior Field Office,-147.666409283,65.5418551210001
BCL-SR-4517,AK,Fairbanks District Office,Eastern Interior Field Office,-147.682206341,65.5830151260001
BCL-SR-4518,AK,Fairbanks District Office,Eastern Interior Field Office,-147.626856203,65.6197563790001
BCL-SR-4519,AK,Fairbanks District Office,Eastern Interior Field Office,-147.554886864,65.657858698
BCL-SR-4520,AK,Fairbanks District Office,Eastern Interior Field Office,-147.476293227,65.6942042970001
BCL-SR-4521,AK,Fairbanks District Office,Eastern Interior Field Office,-147.392215699,65.722158704
BCL-SR-4522,AK,Fairbanks District Office,Eastern Interior Field Office,-147.28096699,65.731418945
BCL-SR-4523,AK,Fairbanks District Office,Eastern Interior Field Office,-147.203593587,65.7349423320001
BCL-SR-4524,AK,Fairbanks District Office,Eastern Interior Field Office,-147.113027068,65.754460447
BCL-SR-4525,AK,Fairbanks District Office,Eastern Interior Field Office,-147.026292599,65.72492127
BCL-SR-4526,AK,Fairbanks District Office,Eastern Interior Field Office,-146.915985686,65.738282972
BCL-SR-4527,AK,Fairbanks District Office,Eastern Interior Field Office,-146.814831968,65.7574149050001
BCL-SR-4528,AK,Fairbanks District Office,Eastern Interior Field Office,-146.744645539,65.7856228840001
BCM-SR-4507,AK,Fairbanks District Office,Eastern Interior Field Office,-147.374222948,65.3798445790001
BCM-SR-4508,AK,Fairbanks District Office,Eastern Interior Field Office,-147.436691548,65.37883951
BCM-SR-4509,AK,Fairbanks District Office,Eastern Interior Field Office,-147.511324348,65.3783907530001
BCM-SR-4510,AK,Fairbanks District Office,Eastern Interior Field Office,-147.600120046,65.379940499
BCU-SR-4502,AK,Fairbanks District Office,Eastern Interior Field Office,-147.15807884,65.3887155620001
BCU-SR-4503,AK,Fairbanks District Office,Eastern Interior Field Office,-147.190632434,65.395016538
BCU-SR-4504,AK,Fairbanks District Office,Eastern Interior Field Office,-147.234750638,65.390503026
BCU-SR-4505,AK,Fairbanks District Office,Eastern Interior Field Office,-147.273099241,65.386856482
BCU-SR-4506,AK,Fairbanks District Office,Eastern Interior Field Office,-147.313594237,65.39091949
BF-LS-1122,OR,Vale District Office,Vale Baker Field Office,-118.758654756,45.0748741210001
BF-LS-1131,OR,Vale District Office,Vale Baker Field Office,-118.070387025,44.834675921
BF-RV-1104,OR,Vale District Office,Vale Baker Field Office,-118.173866708,45.8325487770001
BF-RV-1112,OR,Vale District Office,Vale Baker Field Office,-117.487185002,45.942931177
BI-LS-21524,CA,Central California District,Bishop Field Office,-118.4651035,37.7743955600001
BI-LS-25364,CA,Central California District,Bishop Field Office,-118.600788423,37.489794288
BI-LS-29460,CA,Central California District,Bishop Field Office,-118.6227307,37.4161807200001
BI-LS-32832,CA,Central California District,Bishop Field Office,-119.176547349,38.1727949530001
BI-LS-32949,CA,Central California District,Bishop Field Office,-118.1658991,36.5983881000001
BI-LS-33812,CA,Central California District,Bishop Field Office,-118.4326154,37.76576042
BI-LS-46100,CA,Central California District,Bishop Field Office,-118.4534577,37.7441392000001
BI-LS-54197,CA,Central California District,Bishop Field Office,-118.1808741,36.5981753200001
BI-LS-64788,CA,Central California District,Bishop Field Office,-118.693056859,37.9232851720001
BI-LS-67189,CA,Central California District,Bishop Field Office,-118.0496573,36.4219450300001
BI-LS-69396,CA,Central California District,Bishop Field Office,-118.603605,37.4207727900001
BI-LS-74048,CA,Central California District,Bishop Field Office,-119.2266426,38.1651796200001
BI-LS-76412,CA,Central California District,Bishop Field Office,-118.6888174,37.92731946
BI-RV-14356,CA,Central California District,Bishop Field Office,-118.405571862,37.4386540790001
BI-SS-10048,CA,Central California District,Bishop Field Office,-119.0600874,38.28497581
BI-SS-11284,CA,Central California District,Bishop Field Office,-118.281236,37.00279779
BI-SS-12096,CA,Central California District,Bishop Field Office,-119.1187117,38.16438056
BI-SS-12213,CA,Central California District,Bishop Field Office,-118.204502,36.7045450800001
BI-SS-13237,CA,Central California District,Bishop Field Office,-118.170457,36.6866295400001
BI-SS-13493,CA,Central California District,Bishop Field Office,-118.2396716,36.7763662400001
BI-SS-14517,CA,Central California District,Bishop Field Office,-118.2176873,36.66563718
BI-SS-15168,CA,Central California District,Bishop Field Office,-119.137880944,38.273092551
BI-SS-17216,CA,Central California District,Bishop Field Office,-119.183636555,38.11408921
BI-SS-17472,CA,Central California District,Bishop Field Office,-119.0143122,38.25871547
BI-SS-18160,CA,Central California District,Bishop Field Office,-118.9502709,38.2651674700001
BI-SS-22336,CA,Central California District,Bishop Field Office,-119.1836022,38.27102532
BI-SS-23477,CA,Central California District,Bishop Field Office,-118.1350116,36.56455651
BI-SS-26352,CA,Central California District,Bishop Field Office,-119.0717204,38.2756713300001
BI-SS-27573,CA,Central California District,Bishop Field Office,-118.1564789,36.56274247
BI-SS-30016,CA,Central California District,Bishop Field Office,-119.192200657,38.0859594930001
BI-SS-30901,CA,Central California District,Bishop Field Office,-118.2126479,36.6688959
BI-SS-31808,CA,Central California District,Bishop Field Office,-119.018711378,38.152507074
BI-SS-33717,CA,Central California District,Bishop Field Office,-118.18523548,36.68100782
BI-SS-34112,CA,Central California District,Bishop Field Office,-119.2035173,38.07719948
BI-SS-34880,CA,Central California District,Bishop Field Office,-119.030643674,38.170605003
BI-SS-34997,CA,Central California District,Bishop Field Office,-118.232521672,36.684253563
BI-SS-35904,CA,Central California District,Bishop Field Office,-119.067577,38.11207941
BI-SS-36928,CA,Central California District,Bishop Field Office,-119.0429037,38.2686486000001
BI-SS-37045,CA,Central California District,Bishop Field Office,-118.167614687,36.6413159630001
BI-SS-38208,CA,Central California District,Bishop Field Office,-119.1991757,38.1353988000001
BI-SS-40256,CA,Central California District,Bishop Field Office,-119.5524726,38.6806214200001
BI-SS-41712,CA,Central California District,Bishop Field Office,-118.988033275,38.2194960250001
BI-SS-41909,CA,Central California District,Bishop Field Office,-118.213898381,36.6215730980001
BI-SS-42933,CA,Central California District,Bishop Field Office,-118.1269654,36.54216618
BI-SS-43028,CA,Central California District,Bishop Field Office,-118.3221688,37.4154765100001
BI-SS-44308,CA,Central California District,Bishop Field Office,-119.129914271,38.053841791
BI-SS-45076,CA,Central California District,Bishop Field Office,-118.3239462,37.07561868
BI-SS-48448,CA,Central California District,Bishop Field Office,-119.5697297,38.6410897000001
BI-SS-49077,CA,Central California District,Bishop Field Office,-118.1923568,36.71118584
BI-SS-49940,CA,Central California District,Bishop Field Office,-118.5787544,37.3741249
BI-SS-50357,CA,Central California District,Bishop Field Office,-118.2279384,36.7805369600001
BI-SS-52032,CA,Central California District,Bishop Field Office,-119.1310775,38.1560535400001
BI-SS-53056,CA,Central California District,Bishop Field Office,-119.193176048,38.1644620650001
BI-SS-56340,CA,Central California District,Bishop Field Office,-118.3031203,37.0704013100001
BI-SS-57152,CA,Central California District,Bishop Field Office,-119.156422355,38.154449684
BI-SS-58388,CA,Central California District,Bishop Field Office,-118.4575236,37.80487521
BI-SS-58432,CA,Central California District,Bishop Field Office,-119.006853572,38.2223513160001
BI-SS-62389,CA,Central California District,Bishop Field Office,-118.1564836,36.6928772800001
BI-SS-63296,CA,Central California District,Bishop Field Office,-119.035052,38.3040120000001
BI-SS-63413,CA,Central California District,Bishop Field Office,-118.1090959,36.5257357200001
BI-SS-63552,CA,Central California District,Bishop Field Office,-119.0058893,38.18737982
BI-SS-66368,CA,Central California District,Bishop Field Office,-119.180274257,38.1053007900001
BI-SS-70384,CA,Central California District,Bishop Field Office,-118.9971719,38.22557254
BI-SS-70837,CA,Central California District,Bishop Field Office,-118.2127771,36.7862251
BI-SS-71700,CA,Central California District,Bishop Field Office,-118.2890521,37.0031270600001
BI-SS-75677,CA,Central California District,Bishop Field Office,-119.1958042,38.1537814100001
BI-TR-11026,CA,Central California District,Bishop Field Office,-118.144454444,36.5633131180001
BI-TR-12216,CA,Central California District,Bishop Field Office,-118.128492471,36.558432129
BI-TR-17508,CA,Central California District,Bishop Field Office,-118.143990921,36.549318011
BI-TR-17705,CA,Central California District,Bishop Field Office,-119.016068272,38.2677171350001
BI-TR-19385,CA,Central California District,Bishop Field Office,-118.083039187,36.600961311
BI-TR-20393,CA,Central California District,Bishop Field Office,-118.10235039,36.5947007090001
BI-TR-22430,CA,Central California District,Bishop Field Office,-118.153005042,36.595889475
BI-TR-23426,CA,Central California District,Bishop Field Office,-119.199175846,38.13539896
BI-TR-25702,CA,Central California District,Bishop Field Office,-118.174357741,36.635594267
BI-TR-27224,CA,Central California District,Bishop Field Office,-118.40124486,37.465205876
BI-TR-30649,CA,Central California District,Bishop Field Office,-118.199864709,36.619369829
BI-TR-30772,CA,Central California District,Bishop Field Office,-118.119570593,36.567959247
BI-TR-32382,CA,Central California District,Bishop Field Office,-118.989405075,38.2201158350001
BI-TR-33770,CA,Central California District,Bishop Field Office,-118.997293973,38.225886315
BI-TR-38439,CA,Central California District,Bishop Field Office,-118.160653293,36.599138877
BI-TR-38511,CA,Central California District,Bishop Field Office,-118.40213376,37.4637288260001
BI-TR-44589,CA,Central California District,Bishop Field Office,-118.404997662,37.441399179
BI-TR-48025,CA,Central California District,Bishop Field Office,-119.183618646,38.263734458
BI-TR-50258,CA,Central California District,Bishop Field Office,-118.268382964,36.9137467850001
BI-TR-53002,CA,Central California District,Bishop Field Office,-118.403345861,37.4502528080001
BI-TR-58508,CA,Central California District,Bishop Field Office,-119.014312151,38.2587159550001
BI-TR-60984,CA,Central California District,Bishop Field Office,-119.158580671,38.147744808
BI-TR-67686,CA,Central California District,Bishop Field Office,-119.043701818,38.2528743130001
BI-TR-73317,CA,Central California District,Bishop Field Office,-119.195789889,38.162269672
BI-TR-78072,CA,Central California District,Bishop Field Office,-118.133812801,36.564547739
BI-TR-86158,CA,Central California District,Bishop Field Office,-119.022452283,38.292303969
BI-TR-92584,CA,Central California District,Bishop Field Office,-118.862135527,37.949900568
BI-TR-92751,CA,Central California District,Bishop Field Office,-118.130094601,36.564335929
BI-TR-97977,CA,Central California District,Bishop Field Office,-119.168092618,38.236305497
BK-RV-36213,CA,Central California District,Bakersfield Field Office,-118.487555333,35.635275698
BK-RV-44405,CA,Central California District,Bakersfield Field Office,-118.489753834,35.6152998210001
BK-TR-1031,CA,Central California District,Bakersfield Field Office,-118.057836489,35.808096133
BK-TR-2036,CA,Central California District,Bakersfield Field Office,-118.405690152,35.5705188900001
BK-TR-44330,CA,Central California District,Bakersfield Field Office,-118.900931577,36.5180335150001
BK-TR-47567,CA,Central California District,Bakersfield Field Office,-118.061310988,35.8033614940001
BK-TR-66173,CA,Central California District,Bakersfield Field Office,-118.043620388,35.8354346990001
BK-TR-71758,CA,Central California District,Bakersfield Field Office,-118.901671878,36.5060401860001
BK-TR-71765,CA,Central California District,Bakersfield Field Office,-118.896951375,36.5433245420001
BK-TR-76110,CA,Central California District,Bakersfield Field Office,-118.443412644,35.58852639
BK-TR-90134,CA,Central California District,Bakersfield Field Office,-118.037690689,35.837351939
BK-TR-95578,CA,Central California District,Bakersfield Field Office,-118.407338752,35.56990031
BN-LS-2000,ID,Boise District Office,Bruneau Field Office,-116.36104367,42.3325056690001
BN-LS-2006,ID,Boise District Office,Bruneau Field Office,-116.060940887,42.513182914
BN-LS-2007,ID,Boise District Office,Bruneau Field Office,-116.353792188623,42.448799121
BN-LS-2011,ID,Boise District Office,Bruneau Field Office,-116.595499491,42.5178064
BN-LS-2012,ID,Boise District Office,Bruneau Field Office,-116.397577376,42.3215422970001
BN-LS-2013,ID,Boise District Office,Bruneau Field Office,-115.867311657,42.0879123830001
BN-LS-2014,ID,Boise District Office,Bruneau Field Office,-116.481194551,42.7425740850001
BN-LS-2016,ID,Boise District Office,Bruneau Field Office,-116.359875415,42.3637955120001
BN-LS-2018,ID,Boise District Office,Bruneau Field Office,-116.090420337,42.747297937
BN-LS-2021,ID,Boise District Office,Bruneau Field Office,-115.757759589,42.1854815310001
BN-LS-2022,ID,Boise District Office,Bruneau Field Office,-116.037633384,42.539383947
BN-LS-2023,ID,Boise District Office,Bruneau Field Office,-116.30317305,42.5622498440001
BN-LS-2025,ID,Boise District Office,Bruneau Field Office,-115.895259512,42.061275815
BN-LS-2027,ID,Boise District Office,Bruneau Field Office,-116.68085513,42.456981098
BN-LS-2030,ID,Boise District Office,Bruneau Field Office,-116.2732853,42.7378858540001
BN-LS-2031,ID,Boise District Office,Bruneau Field Office,-116.636313033,42.4456469630001
BN-LS-2032,ID,Boise District Office,Bruneau Field Office,-116.279660672,42.239882564
BN-LS-2033,ID,Boise District Office,Bruneau Field Office,-115.771295616,42.298052731
BN-LS-2034,ID,Boise District Office,Bruneau Field Office,-116.068278686,42.5553520080001
BN-LS-2035,ID,Boise District Office,Bruneau Field Office,-116.334393713,42.4233718930001
BN-LS-2037,ID,Boise District Office,Bruneau Field Office,-116.00828021,42.3717020060001
BN-LS-2041,ID,Boise District Office,Bruneau Field Office,-115.928313849,42.1065646490001
BN-LS-2043,ID,Boise District Office,Bruneau Field Office,-116.703930487,42.540973465
BN-LS-2046,ID,Boise District Office,Bruneau Field Office,-116.23357524,42.7337801510001
BN-LS-2048,ID,Boise District Office,Bruneau Field Office,-116.215312811,42.3895057030001
BN-LS-2050,ID,Boise District Office,Bruneau Field Office,-116.135475592,42.6743462970001
BN-LS-2051,ID,Boise District Office,Bruneau Field Office,-116.366417749,42.385500656
BN-LS-2053,ID,Boise District Office,Bruneau Field Office,-115.959278498,42.2528200470001
BN-LS-2054,ID,Boise District Office,Bruneau Field Office,-116.010037657,42.565978192
BN-LS-2055,ID,Boise District Office,Bruneau Field Office,-116.537530785,42.707889159
BN-LS-2056,ID,Boise District Office,Bruneau Field Office,-116.483531583,42.278940462
BN-LS-2057,ID,Boise District Office,Bruneau Field Office,-115.832009347,42.10842827
BN-LS-2059,ID,Boise District Office,Owyhee Field Office,-116.695078023,42.5695540780001
BN-LS-2061,ID,Boise District Office,Bruneau Field Office,-116.135150688,42.697716314
BN-LS-2063,ID,Boise District Office,Bruneau Field Office,-116.564955919,42.5332440720001
BN-LS-2065,ID,Boise District Office,Bruneau Field Office,-115.836471887,42.309442436
BN-LS-2067,ID,Boise District Office,Bruneau Field Office,-116.628189282,42.514822743
BN-LS-2068,ID,Boise District Office,Bruneau Field Office,-116.41376674,42.3214180590001
BN-LS-2069,ID,Boise District Office,Bruneau Field Office,-115.802851513,42.1428088960001
BN-LS-2073,ID,Boise District Office,Bruneau Field Office,-115.77364893,42.2660168840001
BN-LS-2074,ID,Boise District Office,Bruneau Field Office,-116.059935263,42.755151788
BN-LS-2079,ID,Boise District Office,Bruneau Field Office,-116.673399464,42.4832228600001
BN-LS-2082,ID,Boise District Office,Bruneau Field Office,-116.26809814,42.7233796990001
BN-LS-2084,ID,Boise District Office,Bruneau Field Office,-116.213256062,42.354918997
BN-LS-2085,ID,Boise District Office,Bruneau Field Office,-115.770528674,42.308035827
BN-LS-2086,ID,Boise District Office,Bruneau Field Office,-116.134874692,42.5467714390001
BN-LS-2087,ID,Boise District Office,Bruneau Field Office,-116.341179929,42.432307425
BN-LS-2089,ID,Boise District Office,Bruneau Field Office,-115.983289678,42.173346624
BN-LS-2098,ID,Boise District Office,Bruneau Field Office,-116.178117704,42.653464107
BN-LS-2099,ID,Boise District Office,Bruneau Field Office,-116.324434592,42.4580428250001
BN-LS-2101,ID,Boise District Office,Bruneau Field Office,-115.968900757,42.249472591
BN-LS-2103,ID,Boise District Office,Bruneau Field Office,-116.54264224,42.719830447
BN-LS-2104,ID,Boise District Office,Bruneau Field Office,-116.499035806,42.2716509210001
BN-LS-2108,ID,Boise District Office,Bruneau Field Office,-116.38394877,42.325023613
BN-LS-2109,ID,Boise District Office,Bruneau Field Office,-115.754021501,42.22757618
BN-LS-2120,ID,Boise District Office,Bruneau Field Office,-116.264994758,42.2154480770001
BN-LS-2121,ID,Boise District Office,Bruneau Field Office,-115.771381794,42.295304064
BN-LS-2122,ID,Boise District Office,Bruneau Field Office,-116.071379718,42.5536665020001
BN-LS-2125,ID,Boise District Office,Bruneau Field Office,-115.692747453,41.957785706
BN-LS-2127,ID,Boise District Office,Bruneau Field Office,-116.220618759,42.631891712
BN-LS-2128,ID,Boise District Office,Bruneau Field Office,-116.218840848,42.3768190100001
BN-LS-2129,ID,Boise District Office,Bruneau Field Office,-115.814054093,42.3164677950001
BN-LS-2130,ID,Boise District Office,Bruneau Field Office,-116.120732531,42.5562212140001
BN-LS-2131,ID,Boise District Office,Bruneau Field Office,-116.368569671,42.377772356
BN-LS-2133,ID,Boise District Office,Bruneau Field Office,-115.978105151,42.1682373580001
BN-LS-2134,ID,Boise District Office,Bruneau Field Office,-116.027162687,42.564827311
BN-LS-2137,ID,Boise District Office,Bruneau Field Office,-115.920499736,42.030816331
BN-LS-2139,ID,Boise District Office,Bruneau Field Office,-116.68321077,42.5766303250001
BN-LS-2141,ID,Boise District Office,Bruneau Field Office,-115.958278335,42.247823521
BN-LS-2143,ID,Boise District Office,Bruneau Field Office,-116.616800506,42.515867234
BN-LS-2144,ID,Boise District Office,Bruneau Field Office,-116.444344679,42.3008438740001
BN-LS-2149,ID,Boise District Office,Bruneau Field Office,-116.210320001,42.7502530520001
BN-LS-2151,ID,Boise District Office,Bruneau Field Office,-116.57407181,42.526252395
BN-LS-2152,ID,Boise District Office,Bruneau Field Office,-116.519101968,42.266722481
BN-LS-2153,ID,Boise District Office,Bruneau Field Office,-115.752192292,42.197778113
BN-LS-2155,ID,Boise District Office,Bruneau Field Office,-116.176020485,42.5385184470001
BN-LS-2157,ID,Boise District Office,Bruneau Field Office,-115.936244104,42.2643137420001
BN-LS-2159,ID,Boise District Office,Bruneau Field Office,-116.680220867,42.4873257780001
BN-LS-2162,ID,Boise District Office,Bruneau Field Office,-115.971860923,42.458919053
BN-LS-2163,ID,Boise District Office,Bruneau Field Office,-116.6877038,42.5005115650001
BN-LS-2166,ID,Boise District Office,Bruneau Field Office,-116.259144875,42.740679218
BN-LS-2167,ID,Boise District Office,Bruneau Field Office,-116.634793844,42.4384895060001
BN-LS-2169,ID,Boise District Office,Bruneau Field Office,-116.132070397,42.7074766540001
BN-LS-2171,ID,Boise District Office,Bruneau Field Office,-116.525477611,42.526922138
