PointID,AdminState,District,FieldOffice,x,y
BS-LS-1016,AK,Anchorage District Office,Anchorage Field Office,-159.131906331,65.6769180640001
BS-LS-1028,AK,Anchorage District Office,Anchorage Field Office,-159.357220077,65.4368601790001
BS-LS-1072,AK,Anchorage District Office,Anchorage Field Office,-159.582291852,65.8053739440001
BS-LS-1085,AK,Anchorage District Office,Anchorage Field Office,-158.57177038,61.9083260770001
BS-LS-1094,AK,Anchorage District Office,Anchorage Field Office,-159.602400094,64.145820035
BS-RV-1032,AK,Anchorage District Office,Anchorage Field Office,-158.703865548,65.211215952
BS-RV-1042,AK,Anchorage District Office,Anchorage Field Office,-161.128033452,61.9230243170001
BS-RV-1117,AK,Anchorage District Office,Anchorage Field Office,-161.208300433,62.7825801760001
BS-SS-1048,AK,Anchorage District Office,Anchorage Field Office,-158.777935205,65.527661553
BS-SS-1060,AK,Anchorage District Office,Anchorage Field Office,-158.737577987,66.0173840300001
BS-SS-1064,AK,Anchorage District Office,Anchorage Field Office,-158.575169511,65.7641072590001
BS-SS-1068,AK,Anchorage District Office,Anchorage Field Office,-159.713641217,63.9190257670001
BS-SS-1074,AK,Anchorage District Office,Anchorage Field Office,-159.68297945,63.5791753020001
BS-SS-1082,AK,Anchorage District Office,Anchorage Field Office,-158.750513512,65.1274484350001
BS-SS-1092,AK,Anchorage District Office,Anchorage Field Office,-160.141520953,64.3910180070001
BS-SS-1100,AK,Anchorage District Office,Anchorage Field Office,-158.548289461,65.966885335
CBN-LS-1007,AK,Fairbanks District Office,Central Yukon Field Office,-149.513419297,68.440809018
CBN-RV-1005,AK,Fairbanks District Office,Central Yukon Field Office,-149.333895971,68.561004601
CBN-RV-1009,AK,Fairbanks District Office,Central Yukon Field Office,-149.348873193,68.573918963
CBN-RV-1010,AK,Fairbanks District Office,Central Yukon Field Office,-149.44519034,68.669660901
CBN-SS-1000,AK,Fairbanks District Office,Central Yukon Field Office,-148.7316515,68.6806952900001
CBN-SS-1008,AK,Fairbanks District Office,Central Yukon Field Office,-148.838158697,68.691887035
CBN-SS-1011,AK,Fairbanks District Office,Central Yukon Field Office,-149.574526167,68.245748372
CBN-SS-1012,AK,Fairbanks District Office,Central Yukon Field Office,-149.644359862,68.544769897
CBN-SS-1017,AK,Fairbanks District Office,Central Yukon Field Office,-149.393701646,68.5116192400001
CBN-SS-1019,AK,Fairbanks District Office,Central Yukon Field Office,-149.397083439,68.35692299
CBS-SS-1010,AK,Fairbanks District Office,Central Yukon Field Office,-149.618006895,67.725415518
CBS-SS-1015,AK,Fairbanks District Office,Central Yukon Field Office,-149.533607156,68.0087982220001
CY-TR-1467,AK,Fairbanks District Office,Central Yukon Field Office,-149.773312833,67.513306877
CY-TR-20319,AK,Fairbanks District Office,Central Yukon Field Office,-149.740281681,67.5148753980001
CY-TR-28952,AK,Fairbanks District Office,Central Yukon Field Office,-149.694755429,67.518033195
CY-TR-3831,AK,Fairbanks District Office,Central Yukon Field Office,-149.675358873,67.4846138140001
PU-LS-1018,AK,Fairbanks District Office,Central Yukon Field Office,-156.31297624,64.751054991
PU-LS-1027,AK,Fairbanks District Office,Central Yukon Field Office,-153.136434557,65.604099509
PU-LS-1035,AK,Fairbanks District Office,Central Yukon Field Office,-153.501655015,65.59445451
PU-LS-1052,AK,Fairbanks District Office,Central Yukon Field Office,-157.040057251,66.2167426560001
PU-RV-1050,AK,Fairbanks District Office,Central Yukon Field Office,-153.499331452,64.1620720990001
PU-RV-1056,AK,Fairbanks District Office,Central Yukon Field Office,-155.716116529,65.0583104460001
PU-SS-1002,AK,Fairbanks District Office,Central Yukon Field Office,-155.539131227,64.9523090380001
PU-SS-1008,AK,Fairbanks District Office,Central Yukon Field Office,-156.612317306,66.320030258
PU-SS-1020,AK,Fairbanks District Office,Central Yukon Field Office,-157.454040249,66.238209225
DKH-LS-1000,AK,Anchorage District Office,Glennallen Field Office,-150.549304043,63.5352202760001
DKH-LS-1008,AK,Anchorage District Office,Glennallen Field Office,-150.996256978,63.6721451350001
DKH-LS-1010,AK,Anchorage District Office,Glennallen Field Office,-150.470663778,63.661508799
DKH-SS-1002,AK,Anchorage District Office,Glennallen Field Office,-150.171435817,63.864629178
DKH-TR-1003,AK,Anchorage District Office,Glennallen Field Office,-150.871986733,63.5455906380001
DKH-TR-1067,AK,Anchorage District Office,Glennallen Field Office,-150.933767605,63.5986231320001
DKH-TR-1336,AK,Anchorage District Office,Glennallen Field Office,-150.943632262,63.5156639370001
DKH-TR-1415,AK,Anchorage District Office,Glennallen Field Office,-150.95367394,63.5466157990001
DN-TR-10936,AK,Anchorage District Office,Glennallen Field Office,-150.975027187,63.5309690780001
AA-STR-0005,AK,Fairbanks District Office,Eastern Interior Field Office,-141.846729245,64.1608290170001
EI-TR-44589,AK,Fairbanks District Office,Eastern Interior Field Office,-141.617637562,64.2000029660001
EI-TR-78072,AK,Fairbanks District Office,Eastern Interior Field Office,-141.587568552,64.196119658
EI-TR-92751,AK,Fairbanks District Office,Eastern Interior Field Office,-145.472028194,65.121869475
TUC-LS-1004,AZ,Gila District Office,Tucson Field Office,-110.106650499,31.4470610770001
TUC-LS-1005,AZ,Gila District Office,Tucson Field Office,-110.146118449,31.580684827
TUC-LS-1006,AZ,Gila District Office,Tucson Field Office,-110.56796215,31.868826508
TUC-LS-1008,AZ,Gila District Office,Tucson Field Office,-110.189603395,31.690235038
TUC-LS-1012,AZ,Gila District Office,Tucson Field Office,-110.168158389,31.6138112100001
TUC-LS-1013,AZ,Gila District Office,Tucson Field Office,-110.123116824,31.4911844320001
TUC-LS-1015,AZ,Gila District Office,Tucson Field Office,-110.643846549,33.155780007
TUC-LS-1016,AZ,Gila District Office,Tucson Field Office,-110.105989509,31.41749508
TUC-LS-1017,AZ,Gila District Office,Tucson Field Office,-110.131479307,31.5333990880001
TUC-LS-1024,AZ,Gila District Office,Tucson Field Office,-110.192544764,31.6852010110001
TUC-LS-1025,AZ,Gila District Office,Tucson Field Office,-110.128430102,31.5214096810001
TUC-LS-1028,AZ,Gila District Office,Tucson Field Office,-110.178802003,31.6325831890001
TUC-LS-1053,AZ,Gila District Office,Tucson Field Office,-110.140143016,31.5740617160001
TUC-RV-1014,AZ,Gila District Office,Tucson Field Office,-110.20888337,31.8607263420001
TUC-SS-1001,AZ,Gila District Office,Tucson Field Office,-110.157945113,31.5577963530001
TUC-SS-1010,AZ,Gila District Office,Tucson Field Office,-110.577553585,31.8470343760001
TUC-SS-1026,AZ,Gila District Office,Tucson Field Office,-110.576015388,31.849164037
TUC-TR-22395,AZ,Gila District Office,Tucson Field Office,-110.576884618,31.854002705
TUC-TR-25666,AZ,Gila District Office,Tucson Field Office,-110.22386991,31.7000382730001
TUC-TR-2604,AZ,Gila District Office,Tucson Field Office,-110.142072137,31.5689584
TUC-TR-26733,AZ,Gila District Office,Tucson Field Office,-110.559185157,31.8813852000001
TUC-TR-28722,AZ,Gila District Office,Tucson Field Office,-110.587741144,31.787720547
TUC-TR-29978,AZ,Gila District Office,Tucson Field Office,-110.517582275,31.5744417120001
TUC-TR-33428,AZ,Gila District Office,Tucson Field Office,-110.63750786600001,31.7882591910001
BI-TR-11026,CA,Central California District,Bishop Field Office,-118.144454444,36.5633131180001
BI-TR-12216,CA,Central California District,Bishop Field Office,-118.128492471,36.558432129
BI-TR-17508,CA,Central California District,Bishop Field Office,-118.143990921,36.549318011
BI-TR-19385,CA,Central California District,Bishop Field Office,-118.083039187,36.600961311
BI-TR-20393,CA,Central California District,Bishop Field Office,-118.10235039,36.5947007090001
BI-TR-22430,CA,Central California District,Bishop Field Office,-118.153005042,36.595889475
BI-TR-25702,CA,Central California District,Bishop Field Office,-118.174357741,36.635594267
BI-TR-30649,CA,Central California District,Bishop Field Office,-118.199864709,36.619369829
BI-TR-30772,CA,Central California District,Bishop Field Office,-118.119570593,36.567959247
BW-TR-12717,CA,California Desert District,Barstow Field Office,-116.258881098,35.9121213620001
BW-TR-13754,CA,California Desert District,Barstow Field Office,-116.223435954,35.8298574200001
BW-TR-25781,CA,California Desert District,Barstow Field Office,-116.220088395,35.7562851480001
BW-TR-30307,CA,California Desert District,Barstow Field Office,-116.231052002,35.850236823
BW-TR-43754,CA,California Desert District,Barstow Field Office,-116.207798088,35.79053307
BW-TR-6901,CA,California Desert District,Barstow Field Office,-116.2035651,35.781044744
BW-TR-91922,CA,California Desert District,Barstow Field Office,-116.257242066,35.965334769
BW-TR-95869,CA,California Desert District,Barstow Field Office,-116.223075014,35.7408888350001
PS-TR-21427,CA,California Desert District,Palm Springs/S. Coast Field Office,-116.664335897,33.995087407
PS-TR-42711,CA,California Desert District,Palm Springs/S. Coast Field Office,-116.662723246,33.9909763140001
RI-TR-38724,CA,California Desert District,Ridgecrest Field Office,-117.989630323,37.4556509760001
RI-TR-41071,CA,California Desert District,Ridgecrest Field Office,-117.174588753,36.113007485
RI-TR-42725,CA,California Desert District,Ridgecrest Field Office,-117.946029265,37.461377854
CC-TR-34202,CA,Central California District,Central Coast Field Office,-122.168964295,37.005408855
CC-TR-48445,CA,Central California District,Central Coast Field Office,-122.205750899,37.027290302
CC-TR-53966,CA,Central California District,Central Coast Field Office,-122.181388017,37.031824982
CC-TR-9307,CA,Central California District,Central Coast Field Office,-122.21417736,37.0380296230001
EL-LS-8129,CA,Northern California District,Eagle Lake Field Office,-120.74799311,40.403996217
EL-LS-8134,CA,Northern California District,Eagle Lake Field Office,-120.448863,40.4699901390001
EL-SS-8128,CA,Northern California District,Eagle Lake Field Office,-120.060976861,40.559901525
EL-SS-8132,CA,Northern California District,Eagle Lake Field Office,-120.11742667,40.7314443160001
HC-SS-8454,CA,Northern California District,Applegate Field Office,-119.925829322,41.306224033
HC-SS-8456,CA,Northern California District,Applegate Field Office,-119.872531596,41.326679702
HC-SS-8480,CA,Northern California District,Applegate Field Office,-119.853334045,41.354335458
SU-LS-8323,CA,Northern California District,Applegate Field Office,-119.473577297,41.7395727430001
SU-LS-8324,CA,Northern California District,Applegate Field Office,-119.976644403,41.9899454480001
SU-LS-8326,CA,Northern California District,Applegate Field Office,-119.854979448,41.09255612
SU-SS-8318,CA,Northern California District,Applegate Field Office,-119.985183616,41.1078998500001
SU-SS-8322,CA,Northern California District,Applegate Field Office,-120.120052308,41.2699949710001
SU-SS-8354,CA,Northern California District,Applegate Field Office,-119.947248867,41.474326407
SU-SS-8359,CA,Northern California District,Applegate Field Office,-119.931060705,41.470311656
SU-SS-8366,CA,Northern California District,Applegate Field Office,-120.113590686,41.2407245900001
TP-RV-8216,CA,Northern California District,Eagle Lake Field Office,-119.908822124,40.5319162820001
TP-SS-8212,CA,Northern California District,Eagle Lake Field Office,-120.10399177,40.684401635
UK-TR-10282,CA,Central California District,Ukiah Field Office,-123.040193921,39.1010481710001
UK-TR-10484,CA,Central California District,Ukiah Field Office,-123.044216641,39.101828948
UK-TR-11708,CA,Central California District,Ukiah Field Office,-123.043624052,39.105872332
UK-TR-22906,CA,Central California District,Ukiah Field Office,-122.639603293,39.1671465760001
KR-LS-11081,CO,Northwest District Office,Kremmling Field Office,-106.106745961,39.911289047
KR-RV-12809,CO,Northwest District Office,Kremmling Field Office,-106.54078088,39.95986652
KR-SS-10233,CO,Northwest District Office,Kremmling Field Office,-105.901032173,40.9962120870001
KR-SS-11785,CO,Northwest District Office,Kremmling Field Office,-106.576546488,40.203426215
KR-TR-11486,CO,Northwest District Office,Kremmling Field Office,-106.168888317,40.83752997
KR-TR-18380,CO,Northwest District Office,Kremmling Field Office,-106.068441784,40.9528303160001
LS-LS-10041,CO,Northwest District Office,Little Snake Field Office,-108.687870595,40.971417344
LS-RV-10697,CO,Northwest District Office,Little Snake Field Office,-107.855110618,40.4348353870001
LS-RV-10953,CO,Northwest District Office,Little Snake Field Office,-108.164475343,40.7849359210001
LS-RV-12589,CO,Northwest District Office,Little Snake Field Office,-108.870240119,40.7789314880001
WR-LS-10285,CO,Northwest District Office,White River Field Office,-108.361702866,39.800691188
WR-LS-11757,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-108.013660491,39.6222940810001
WR-SS-10445,CO,Northwest District Office,White River Field Office,-108.309189793,39.625837243
WR-SS-10505,CO,Northwest District Office,White River Field Office,-108.190707426,39.686873716
WR-TR-13089,CO,Northwest District Office,White River Field Office,-108.700812561,39.6322076110001
WR-TR-14320,CO,Northwest District Office,White River Field Office,-108.576603166,39.671612451
WR-TR-15530,CO,Northwest District Office,White River Field Office,-108.36892318,40.1202377440001
WR-TR-74647,CO,Northwest District Office,White River Field Office,-108.878141176,40.326817238
FR-TR-012,CO,Rocky Mountain District Office,Royal Gorge Field Office,-105.813361989,38.657966027
FR-TR-1395,CO,Rocky Mountain District Office,San Luis Valley Field Office,-106.015694024,38.4050409230001
RG-LS-13193,CO,Rocky Mountain District Office,Royal Gorge Field Office,-105.259022337,38.692344447
RG-RV-10082,CO,Rocky Mountain District Office,Royal Gorge Field Office,-105.655831308,38.3890165340001
RG-RV-10786,CO,Rocky Mountain District Office,Royal Gorge Field Office,-104.569765834,37.817484565
RG-RV-12898,CO,Rocky Mountain District Office,Royal Gorge Field Office,-105.957488099,38.5060187300001
RG-SS-10121,CO,Rocky Mountain District Office,Royal Gorge Field Office,-106.219323588,39.350197553
RG-SS-13885,CO,Rocky Mountain District Office,Royal Gorge Field Office,-106.393864969,39.239383473
RG-TR-16450,CO,Rocky Mountain District Office,Royal Gorge Field Office,-105.56325087,38.423240681
RG-TR-1831,CO,Rocky Mountain District Office,Royal Gorge Field Office,-105.41122492,38.4949952270001
RG-TR-5224,CO,Rocky Mountain District Office,Royal Gorge Field Office,-105.491276156,38.5331275630001
SV-LS-12610,CO,Rocky Mountain District Office,San Luis Valley Field Office,-106.469822493,38.209125494
SV-SS-10146,CO,Rocky Mountain District Office,San Luis Valley Field Office,-105.800602747,38.2232647800001
SV-SS-10594,CO,Rocky Mountain District Office,San Luis Valley Field Office,-106.013447762,38.3709704600001
SV-SS-12642,CO,Rocky Mountain District Office,San Luis Valley Field Office,-106.245237184,38.2414439840001
SV-TR-17140,CO,Rocky Mountain District Office,San Luis Valley Field Office,-106.054419224,38.419529481
SV-TR-35752,CO,Rocky Mountain District Office,San Luis Valley Field Office,-105.796705406,38.1367147080001
SV-TR-42215,CO,Rocky Mountain District Office,San Luis Valley Field Office,-106.00478515,38.3845654020001
SV-TR-55449,CO,Rocky Mountain District Office,San Luis Valley Field Office,-106.489358073,38.185780354
SV-TR-6196,CO,Rocky Mountain District Office,San Luis Valley Field Office,-106.039465849,38.4204195350001
GN-LS-10114,CO,Southwest District Office,Gunnison Field Office,-107.055485037,38.186412922
GN-LS-12802,CO,Southwest District Office,Gunnison Field Office,-107.238795361,38.3617884720001
GN-SS-10370,CO,Southwest District Office,Gunnison Field Office,-106.918227694,38.316514618
GN-SS-11030,CO,Southwest District Office,Gunnison Field Office,-107.144786252,38.188559792
GN-TR-24503,CO,Southwest District Office,Gunnison Field Office,-106.576380627,38.4935757110001
GN-TR-35986,CO,Southwest District Office,Gunnison Field Office,-106.56885255,38.4694302460001
GN-TR-47847,CO,Southwest District Office,Gunnison Field Office,-106.673689205,38.3840258290001
SW-TR-1157,CO,Southwest District Office,Uncompahgre Field Office,-108.703239203,38.5068976920001
TR-RV-10034,CO,Southwest District Office,Tres Rios Field Office,-108.820513368,37.8740224860001
TRS-LS-11442,CO,Southwest District Office,Tres Rios Field Office,-108.726077863,37.469899329
TRS-SS-10882,CO,Southwest District Office,Gunnison Field Office,-107.545443456,37.8605604210001
TR-TR-78788,CO,Southwest District Office,Tres Rios Field Office,-109.025040678,37.3249447700001
UC-LS-10253,CO,Southwest District Office,Uncompahgre Field Office,-108.886661506,38.4331141120001
UC-LS-11197,CO,Southwest District Office,Uncompahgre Field Office,-108.421746008,38.637251147
UC-RV-10317,CO,Southwest District Office,Uncompahgre Field Office,-108.807993073,38.3707242070001
UC-SS-10413,CO,Southwest District Office,Uncompahgre Field Office,-107.654648096,38.7613083790001
UC-SS-11181,CO,Southwest District Office,Uncompahgre Field Office,-108.038430392,38.954181234000004
UC-TR-13848,CO,Southwest District Office,Uncompahgre Field Office,-108.782039406,38.385121428
UC-TR-15540,CO,Southwest District Office,Uncompahgre Field Office,-107.568976304,38.913867731
UC-TR-16306,CO,Southwest District Office,Uncompahgre Field Office,-107.575185882,38.946439593
UC-TR-24329,CO,Southwest District Office,Uncompahgre Field Office,-107.523658484,38.9484888370001
UC-TR-24737,CO,Southwest District Office,Uncompahgre Field Office,-107.518012522,38.9354946080001
UC-TR-26776,CO,Southwest District Office,Uncompahgre Field Office,-107.747316113,38.1659812790001
UC-TR-46751,CO,Southwest District Office,Uncompahgre Field Office,-108.637042069,38.4296006980001
UC-TR-75796,CO,Southwest District Office,Uncompahgre Field Office,-108.18610466,38.633957835
UC-TR-82880,CO,Southwest District Office,Uncompahgre Field Office,-107.644114206,38.149924906
CR-LS-12061,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-106.796443754,39.856098316
CR-RV-10109,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-107.03066691,39.7216758770001
CR-SS-10045,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-107.941160698,39.621266145
CR-SS-11501,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-107.859277867,39.4332946810001
CR-TR-11754,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-106.671486342,39.8567823390001
CR-TR-13596,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-107.985442583,39.5650892940001
CR-TR-14546,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-107.956257813,39.5753248290001
CR-TR-1538,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-107.075377766,39.8084482620001
CR-TR-16160,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-106.826439867,40.0067312210001
CR-TR-16997,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-107.981627819,39.607760597
CR-TR-17005,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-106.889816346,39.9086890040001
CR-TR-92298,CO,Upper Colorado River District Office,Colorado River Valley Field Office,-107.563140665,39.421569043
GJ-LS-10237,CO,Upper Colorado River District Office,Grand Junction Field Office,-108.367760676,38.801671836
GJ-RV-10189,CO,Upper Colorado River District Office,Grand Junction Field Office,-108.269660206,39.2295868200001
GJ-RV-14093,CO,Upper Colorado River District Office,Grand Junction Field Office,-108.953159063,38.6551394540001
GJ-TR-13229,CO,Upper Colorado River District Office,Grand Junction Field Office,-108.251988439,39.1911395540001
GJ-TR-14907,CO,Upper Colorado River District Office,Grand Junction Field Office,-108.945843237,39.0099631140001
GJ-TR-24035,CO,Upper Colorado River District Office,Grand Junction Field Office,-108.973849737,38.530375475
GJ-TR-41416,CO,Upper Colorado River District Office,Grand Junction Field Office,-107.836002544,39.1909527340001
BN-TR-25429,ID,Boise District Office,Bruneau Field Office,-115.948333834,42.26301592
BN-TR-27252,ID,Boise District Office,Bruneau Field Office,-115.90633767,42.052160013
BN-TR-77478,ID,Boise District Office,Bruneau Field Office,-115.93677528,42.1303331550001
BY-LS-1009,ID,Twin Falls District Office,Burley Field Office,-113.920216868,42.0004563570001
BY-LS-1018,ID,Twin Falls District Office,Burley Field Office,-113.890673912,42.10734217
BY-LS-1025,ID,Twin Falls District Office,Burley Field Office,-113.946440395,42.0088241300001
BY-LS-1032,ID,Twin Falls District Office,Burley Field Office,-114.199113367,42.35533165
BY-RV-1007,ID,Twin Falls District Office,Burley Field Office,-113.930888079,42.0749688010001
BY-RV-1017,ID,Twin Falls District Office,Burley Field Office,-114.5096018,42.0175346890001
BY-SS-1000,ID,Twin Falls District Office,Burley Field Office,-114.150725214,42.494039834
BY-SS-1003,ID,Twin Falls District Office,Burley Field Office,-113.891039688,42.006477182
BY-SS-1004,ID,Twin Falls District Office,Burley Field Office,-114.305995675,42.3387906770001
BY-SS-1010,ID,Twin Falls District Office,Burley Field Office,-113.865311211,42.0907193640001
BY-SS-1019,ID,Twin Falls District Office,Burley Field Office,-113.888715931,42.004870667
BY-SS-1022,ID,Twin Falls District Office,Burley Field Office,-113.927795208,42.0827782360001
BY-SS-1038,ID,Twin Falls District Office,Burley Field Office,-113.84132538,42.0965383770001
BY-SS-1042,ID,Twin Falls District Office,Burley Field Office,-113.870997915,42.0389209040001
BY-SS-1056,ID,Twin Falls District Office,Burley Field Office,-113.55262782,42.3529214480001
BY-TR-15985,ID,Twin Falls District Office,Burley Field Office,-113.44882312,42.067208624
BY-TR-16452,ID,Twin Falls District Office,Burley Field Office,-114.435049894,42.044678628
JA-LS-31704,ID,Twin Falls District Office,Jarbidge Field Office,-115.321465729,42.3676429760001
JA-LS-35816,ID,Twin Falls District Office,Jarbidge Field Office,-115.348682051,41.979010357
JA-LS-46760,ID,Twin Falls District Office,Jarbidge Field Office,-115.407695407,42.0266402140001
JA-RV-20632,ID,Twin Falls District Office,Jarbidge Field Office,-115.628618991,42.361922812
JA-RV-31592,ID,Twin Falls District Office,Jarbidge Field Office,-114.734038361,42.0352675070001
JA-RV-45272,ID,Twin Falls District Office,Jarbidge Field Office,-115.606453444,42.551711626
JA-RV-52376,ID,Boise District Office,Bruneau Field Office,-115.671118329,42.132425132
JA-RV-56104,ID,Twin Falls District Office,Jarbidge Field Office,-115.462366705,42.4998737440001
JA-RV-57816,ID,Boise District Office,Bruneau Field Office,-115.641315946,42.586723926
JA-RV-69416,ID,Twin Falls District Office,Jarbidge Field Office,-115.495087114,42.533844856
JA-SS-33832,ID,Twin Falls District Office,Jarbidge Field Office,-114.933679487,42.0127430800001
JA-SS-41256,ID,Twin Falls District Office,Jarbidge Field Office,-114.82467317,42.0262316490001
JA-SS-57384,ID,Twin Falls District Office,Jarbidge Field Office,-114.829271322,42.0759968730001
JA-SS-67816,ID,Twin Falls District Office,Jarbidge Field Office,-115.23477234,41.9709239810001
JA-TR-10631,ID,Twin Falls District Office,Jarbidge Field Office,-114.906702878,42.109475779
JA-TR-11022,ID,Twin Falls District Office,Jarbidge Field Office,-114.897738251,42.040213889
JA-TR-11724,ID,Twin Falls District Office,Jarbidge Field Office,-115.392722259,42.052908244
OW-TR-21079,ID,Boise District Office,Owyhee Field Office,-116.924186681,42.999665097
OW-TR-28215,ID,Boise District Office,Owyhee Field Office,-116.727318354,42.8181643930001
OW-TR-49037,ID,Boise District Office,Owyhee Field Office,-116.849100557,43.026544432
OW-TR-67676,ID,Boise District Office,Owyhee Field Office,-116.937762503,42.9972416480001
OW-TR-68363,ID,Boise District Office,Owyhee Field Office,-116.883384632,42.887759724
OW-TR-80829,ID,Boise District Office,Owyhee Field Office,-116.723022607,42.9999068860001
IF-SS-10014,ID,Idaho Falls District Office,Salmon Field Office,-113.067483856,44.481445197
IF-SS-10362,ID,Idaho Falls District Office,Salmon Field Office,-114.019257765,44.8390617700001
IF-SS-10442,ID,Idaho Falls District Office,Salmon Field Office,-113.599617745,44.7975543100001
IF-SS-10506,ID,Idaho Falls District Office,Salmon Field Office,-113.676672419,44.7793931460001
SA-LS-10526,ID,Idaho Falls District Office,Salmon Field Office,-113.238755629,44.530483228
SA-LS-11386,ID,Idaho Falls District Office,Salmon Field Office,-114.055620963,44.9153098200001
SA-LS-12318,ID,Idaho Falls District Office,Salmon Field Office,-113.291603591,44.7036995780001
SA-LS-22730,ID,Idaho Falls District Office,Salmon Field Office,-113.563410894,45.002406492
SA-LS-70750,ID,Idaho Falls District Office,Salmon Field Office,-113.377692637,44.659467045
SA-SS-10590,ID,Idaho Falls District Office,Salmon Field Office,-113.429115325,44.6228097540001
SA-SS-10810,ID,Idaho Falls District Office,Salmon Field Office,-113.628090878,45.1256326500001
SA-SS-11038,ID,Idaho Falls District Office,Salmon Field Office,-113.036410536,44.4668367410001
SA-SS-11078,ID,Idaho Falls District Office,Salmon Field Office,-113.045299072,44.4261637610001
SA-SS-11130,ID,Idaho Falls District Office,Salmon Field Office,-113.951313388,44.952578492
SA-SS-11210,ID,Idaho Falls District Office,Salmon Field Office,-113.457948516,44.8397513640001
SA-SS-11274,ID,Idaho Falls District Office,Salmon Field Office,-113.785304578,44.9538489670001
SA-SS-11322,ID,Idaho Falls District Office,Salmon Field Office,-113.936955054,45.052485398
SA-SS-15370,ID,Idaho Falls District Office,Salmon Field Office,-113.714139808,45.001987114
SA-SS-51722,ID,Idaho Falls District Office,Salmon Field Office,-113.248871965,44.791441229
SA-TR-12421,ID,Idaho Falls District Office,Salmon Field Office,-113.544160972,44.6636880410001
SA-TR-15700,ID,Idaho Falls District Office,Salmon Field Office,-113.287672518,44.6337737540001
SA-TR-17506,ID,Idaho Falls District Office,Salmon Field Office,-113.617924176,45.098059821
SA-TR-18119,ID,Idaho Falls District Office,Salmon Field Office,-113.517258085,44.880679576
SA-TR-19973,ID,Idaho Falls District Office,Salmon Field Office,-113.529937705,44.8106182070001
SA-TR-2391,ID,Idaho Falls District Office,Salmon Field Office,-113.503006259,44.831398893
SA-TR-25219,ID,Idaho Falls District Office,Salmon Field Office,-113.734864333,45.2447334140001
SA-TR-26083,ID,Idaho Falls District Office,Salmon Field Office,-113.773898435,44.9259466230001
SA-TR-26447,ID,Idaho Falls District Office,Salmon Field Office,-113.608818365,45.0816634890001
SA-TR-3015,ID,Idaho Falls District Office,Salmon Field Office,-113.663238337,44.914025274
SA-TR-30587,ID,Idaho Falls District Office,Salmon Field Office,-113.69046436000001,44.929766225
SA-TR-64526,ID,Idaho Falls District Office,Salmon Field Office,-113.774186042,44.9343306740001
SA-TR-31109,ID,Idaho Falls District Office,Salmon Field Office,-113.67362627,44.7729887090001
SA-TR-31742,ID,Idaho Falls District Office,Salmon Field Office,-113.67403327,44.775790709
SA-TR-37513,ID,Idaho Falls District Office,Salmon Field Office,-113.673914269,44.7780597080001
SA-TR-45774,ID,Idaho Falls District Office,Salmon Field Office,-113.676876268,44.7797897090001
SA-TR-51948,ID,Idaho Falls District Office,Salmon Field Office,-113.677659268,44.7816307080001
SA-TR-53432,ID,Idaho Falls District Office,Salmon Field Office,-113.677602267,44.784373708
SA-TR-56696,ID,Idaho Falls District Office,Salmon Field Office,-113.677380267,44.784376708
SA-TR-59340,ID,Idaho Falls District Office,Salmon Field Office,-113.677559267,44.785745708
SA-TR-63021,ID,Idaho Falls District Office,Salmon Field Office,-113.678169267,44.787052708
SA-TR-63873,ID,Idaho Falls District Office,Salmon Field Office,-113.679148266,44.788221708
SH-LS-1008,ID,Twin Falls District Office,Shoshone Field Office,-114.877991887,43.0712438840001
SH-LS-1012,ID,Twin Falls District Office,Shoshone Field Office,-115.090226937,43.0145777700001
SH-LS-1014,ID,Twin Falls District Office,Shoshone Field Office,-114.968562999,43.161705446
SH-LS-1028,ID,Twin Falls District Office,Shoshone Field Office,-114.011795059,43.500232865
SH-RV-1020,ID,Twin Falls District Office,Shoshone Field Office,-114.060864185,43.1288586310001
SH-SS-1005,ID,Twin Falls District Office,Shoshone Field Office,-114.49607234,43.450556906
SH-SS-1009,ID,Twin Falls District Office,Shoshone Field Office,-113.843294288,43.573961232
SH-SS-1011,ID,Twin Falls District Office,Shoshone Field Office,-114.979820264,43.4385314900001
SH-SS-1025,ID,Twin Falls District Office,Shoshone Field Office,-113.970140605,43.578540794
SH-SS-1041,ID,Twin Falls District Office,Shoshone Field Office,-114.214033275,43.512213253
SH-SS-1042,ID,Twin Falls District Office,Shoshone Field Office,-114.987093038,43.163347951
SH-SS-1044,ID,Twin Falls District Office,Shoshone Field Office,-113.87747415,43.5238512060001
SH-SS-1049,ID,Twin Falls District Office,Shoshone Field Office,-114.399424347,43.4341042780001
SH-SS-1073,ID,Twin Falls District Office,Shoshone Field Office,-114.556686892,43.4601550890001
SH-SS-1101,ID,Twin Falls District Office,Shoshone Field Office,-114.552867939,43.4718530590001
