PointID,AdminState,District,FieldOffice,x,y
AA-STR-0001,AK,Fairbanks District Office,Eastern Interior Field Office,-141.8044649,64.16006817
AA-STR-0005,AK,Fairbanks District Office,Eastern Interior Field Office,-141.846729245,64.1608290170001
AA-STR-0008,AK,Fairbanks District Office,Eastern Interior Field Office,-141.564989339,64.1086050170001
AA-STR-0015,AK,Fairbanks District Office,Eastern Interior Field Office,-141.525627425,64.1272969920001
AB-LS3-9255,AK,Fairbanks District Office,Eastern Interior Field Office,-141.1995774,66.26756951
AB-LS3-9262,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1911904,65.60973145
AB-LS3-9263,AK,Fairbanks District Office,Eastern Interior Field Office,-141.5129098,65.96946453
AB-LS3-9266,AK,Fairbanks District Office,Eastern Interior Field Office,-142.4197941,65.53457127
AB-LS3-9267,AK,Fairbanks District Office,Eastern Interior Field Office,-141.2526921,66.70435463
AB-LS3-9272,AK,Fairbanks District Office,Eastern Interior Field Office,-141.9919281,66.55274311
AB-LS3-9276,AK,Fairbanks District Office,Eastern Interior Field Office,-141.4461547,66.30220296
AB-LS3-9281,AK,Fairbanks District Office,Eastern Interior Field Office,-142.6900006,65.93902474
AB-LS3-9283,AK,Fairbanks District Office,Eastern Interior Field Office,-141.9480316,66.82440515
AB-LS3-9284,AK,Fairbanks District Office,Eastern Interior Field Office,-141.6458884,66.63447401
AB-LS3-9285,AK,Fairbanks District Office,Eastern Interior Field Office,-141.7996746,65.85028857
AB-LS3-9289,AK,Fairbanks District Office,Eastern Interior Field Office,-142.4339585,65.6469772
AB-LS3-9291,AK,Fairbanks District Office,Eastern Interior Field Office,-141.0640547,65.77299414
AB-LS3-9292,AK,Fairbanks District Office,Eastern Interior Field Office,-141.2067157,66.49152118
AB-LS3-9293,AK,Fairbanks District Office,Eastern Interior Field Office,-141.599621,65.75032612
AB-LS3-9296,AK,Fairbanks District Office,Eastern Interior Field Office,-141.7063732,66.21726057
AB-LS3-9298,AK,Fairbanks District Office,Eastern Interior Field Office,-143.724262,65.67016817
AB-LS3-9299,AK,Fairbanks District Office,Eastern Interior Field Office,-141.3284866,66.24023248
AB-LS3-9302,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1734688,65.81845598
AB-LS3-9303,AK,Fairbanks District Office,Eastern Interior Field Office,-141.391249,65.83899477
AB-LS3-9307,AK,Fairbanks District Office,Eastern Interior Field Office,-141.1877225,65.95180648
AB-LS3-9309,AK,Fairbanks District Office,Eastern Interior Field Office,-142.3594846,65.93781255
AB-LS3-9311,AK,Fairbanks District Office,Eastern Interior Field Office,-141.4454039,66.13370517
AB-LS3-9312,AK,Fairbanks District Office,Eastern Interior Field Office,-141.8500282,66.31711907
AB-LS3-9314,AK,Fairbanks District Office,Eastern Interior Field Office,-141.0909681,65.61451892
AB-LS3-9315,AK,Fairbanks District Office,Eastern Interior Field Office,-141.8615094,66.30630849
AB-LS4-9260,AK,Fairbanks District Office,Eastern Interior Field Office,-141.3523825,66.34503263
AB-LS4-9270,AK,Fairbanks District Office,Eastern Interior Field Office,-142.8362107,65.81139086
AB-LS4-9277,AK,Fairbanks District Office,Eastern Interior Field Office,-141.6994376,65.66184857
AB-LS4-9279,AK,Fairbanks District Office,Eastern Interior Field Office,-141.5983341,65.9544129
AB-LS4-9297,AK,Fairbanks District Office,Eastern Interior Field Office,-142.2107071,65.99893115
AB-LS4-9305,AK,Fairbanks District Office,Eastern Interior Field Office,-141.7624098,65.65089865
AB-LS4-9310,AK,Fairbanks District Office,Eastern Interior Field Office,-142.6472173,65.50018979
AB-LS4-9316,AK,Fairbanks District Office,Eastern Interior Field Office,-141.2356708,65.60865796
AB-SS1-9252,AK,Fairbanks District Office,Eastern Interior Field Office,-141.050924,65.89570738
AB-SS1-9257,AK,Fairbanks District Office,Eastern Interior Field Office,-142.0785615,65.90004635
AB-SS1-9259,AK,Fairbanks District Office,Eastern Interior Field Office,-141.2289244,65.69329648
AB-SS1-9265,AK,Fairbanks District Office,Eastern Interior Field Office,-142.737423,66.07592396
AB-SS1-9268,AK,Fairbanks District Office,Eastern Interior Field Office,-141.0785541,65.85537928
AB-SS1-9275,AK,Fairbanks District Office,Eastern Interior Field Office,-141.2066159,65.75269369
AB-SS1-9278,AK,Fairbanks District Office,Eastern Interior Field Office,-142.6180516,65.73456641
AB-SS1-9282,AK,Fairbanks District Office,Eastern Interior Field Office,-143.928778,65.737966
AB-SS1-9294,AK,Fairbanks District Office,Eastern Interior Field Office,-142.9395656,65.71515092
AB-SS1-9300,AK,Fairbanks District Office,Eastern Interior Field Office,-141.7218887,66.70345301
AB-SS1-9301,AK,Fairbanks District Office,Eastern Interior Field Office,-141.8214344,65.98861199
AB-SS1-9306,AK,Fairbanks District Office,Eastern Interior Field Office,-143.2722123,65.54298929
AB-SS2-9251,AK,Fairbanks District Office,Eastern Interior Field Office,-141.0277938,66.75937925
AB-SS2-9253,AK,Fairbanks District Office,Eastern Interior Field Office,-141.9662217,65.59805954
AB-SS2-9254,AK,Fairbanks District Office,Eastern Interior Field Office,-142.9165562,65.78816853
AB-SS2-9256,AK,Fairbanks District Office,Eastern Interior Field Office,-141.5036804,66.70073318
AB-SS2-9258,AK,Fairbanks District Office,Eastern Interior Field Office,-143.6064333,65.81220343
AB-SS2-9261,AK,Fairbanks District Office,Eastern Interior Field Office,-141.7818624,65.51868274
AB-SS2-9264,AK,Fairbanks District Office,Eastern Interior Field Office,-141.5375732,66.40494635
AB-SS2-9269,AK,Fairbanks District Office,Eastern Interior Field Office,-141.9769801,65.78125739
AB-SS2-9271,AK,Fairbanks District Office,Eastern Interior Field Office,-141.2423423,66.05630431
AB-SS2-9273,AK,Fairbanks District Office,Eastern Interior Field Office,-142.3370565,65.82104133
AB-SS2-9274,AK,Fairbanks District Office,Eastern Interior Field Office,-143.2501534,65.83986123
AB-SS2-9280,AK,Fairbanks District Office,Eastern Interior Field Office,-141.7352751,66.45881528
AB-SS2-9286,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1080491,65.72919571
AB-SS2-9287,AK,Fairbanks District Office,Eastern Interior Field Office,-141.4860768,65.75017381
AB-SS2-9288,AK,Fairbanks District Office,Eastern Interior Field Office,-141.8505604,66.56935932
AB-SS2-9290,AK,Fairbanks District Office,Eastern Interior Field Office,-143.3219261,65.5101017
AB-SS2-9295,AK,Fairbanks District Office,Eastern Interior Field Office,-141.720417,65.99085133
AB-SS2-9304,AK,Fairbanks District Office,Eastern Interior Field Office,-141.7121601,66.56148824
AB-SS2-9308,AK,Fairbanks District Office,Eastern Interior Field Office,-141.1154817,66.490449280000007
AB-SS2-9313,AK,Fairbanks District Office,Eastern Interior Field Office,-142.9970281,65.84421377
AC-TR-16677,CA,Northern California District,Arcata Field Office,-123.8319349,39.76905442
AC-TR-16694,CA,Northern California District,Arcata Field Office,-124.3606638,40.54067171
AC-TR-24631,CA,Northern California District,Arcata Field Office,-123.8404717,39.83571899
AC-TR-24960,CA,Northern California District,Arcata Field Office,-124.1408422,40.691241
AC-TR-37647,CA,Northern California District,Arcata Field Office,-123.8136553,41.00685354
AC-TR-38606,CA,Northern California District,Arcata Field Office,-124.0731417,40.14488211
AC-TR-52742,CA,Northern California District,Arcata Field Office,-123.8020797,41.01028301
AC-TR-53293,CA,Northern California District,Arcata Field Office,-124.0317486,40.6238599
AC-TR-62098,CA,Northern California District,Arcata Field Office,-123.8136553,41.00685353
AC-TR-68405,CA,Northern California District,Arcata Field Office,-123.8023657,40.99714716
AC-TR-77861,CA,Northern California District,Arcata Field Office,-123.8129154,41.00781626
AC-TR-86703,CA,Northern California District,Arcata Field Office,-124.3524891,40.2601284
AC-TR-90407,CA,Northern California District,Arcata Field Office,-124.3086171,40.21973396
AF-LS-1208,OR,Burns District Office,Burns Andrews Field Office,-118.679840407,42.0225417520001
AF-LS-1223,OR,Burns District Office,Burns Andrews Field Office,-118.555590138,42.5863432740001
AF-LS3-9130,AK,Fairbanks District Office,Eastern Interior Field Office,-142.5610347,63.5378709
AF-LS3-9139,AK,Fairbanks District Office,Eastern Interior Field Office,-142.8998627,63.97544865
AF-LS3-9140,AK,Fairbanks District Office,Eastern Interior Field Office,-142.1560099,64.60104152
AF-LS3-9144,AK,Fairbanks District Office,Eastern Interior Field Office,-142.2694531,64.35348046
AF-LS3-9147,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1268975,63.82685653
AF-LS3-9150,AK,Fairbanks District Office,Eastern Interior Field Office,-143.7223189,64.08366477
AF-LS3-9158,AK,Fairbanks District Office,Eastern Interior Field Office,-143.5525438,63.71599412
AF-LS3-9165,AK,Fairbanks District Office,Eastern Interior Field Office,-141.8466213,64.64849565
AF-LS3-9172,AK,Fairbanks District Office,Eastern Interior Field Office,-142.4862288,64.48597956
AF-LS3-9181,AK,Fairbanks District Office,Eastern Interior Field Office,-141.7617183,64.67660597
AF-LS3-9194,AK,Fairbanks District Office,Eastern Interior Field Office,-142.9775703,63.66273397
AF-LS3-9196,AK,Fairbanks District Office,Eastern Interior Field Office,-142.2034787,64.5278708
AF-LS3-9199,AK,Fairbanks District Office,Eastern Interior Field Office,-143.931149,64.33074794
AF-LS3-9200,AK,Fairbanks District Office,Eastern Interior Field Office,-141.977739,64.74126145
AF-LS3-9201,AK,Fairbanks District Office,Eastern Interior Field Office,-143.6649504,64.10350022
AF-LS3-9223,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1790274,63.83419767
AF-LS3-9224,AK,Fairbanks District Office,Eastern Interior Field Office,-142.5451641,64.83762178
AF-LS3-9230,AK,Fairbanks District Office,Eastern Interior Field Office,-142.0653638,64.40566589
AF-LS3-9236,AK,Fairbanks District Office,Eastern Interior Field Office,-143.3823049,63.86824988
AF-LS3-9239,AK,Fairbanks District Office,Eastern Interior Field Office,-141.8382069,64.58700063
AF-LS3-9241,AK,Fairbanks District Office,Eastern Interior Field Office,-142.8305998,63.62384204
AF-LS3-9242,AK,Fairbanks District Office,Eastern Interior Field Office,-141.3057927,64.25841041
AF-LS3-9245,AK,Fairbanks District Office,Eastern Interior Field Office,-142.9195763,64.49793333
AF-LS3-9246,AK,Fairbanks District Office,Eastern Interior Field Office,-141.9425493,64.62183718
AF-LS3-9250,AK,Fairbanks District Office,Eastern Interior Field Office,-143.2162475,63.10766163
AF-LS4-9127,AK,Fairbanks District Office,Eastern Interior Field Office,-143.2230362,63.92927732
AF-LS4-9136,AK,Fairbanks District Office,Eastern Interior Field Office,-142.8912677,64.3810934
AF-LS4-9137,AK,Fairbanks District Office,Eastern Interior Field Office,-141.919455,64.5349955
AF-LS4-9155,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1546322,63.90242893
AF-LS4-9171,AK,Fairbanks District Office,Eastern Interior Field Office,-143.0780146,63.86562675
AF-LS4-9175,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1892699,63.91723901
AF-LS4-9178,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1997301,64.41271332
AF-LS4-9183,AK,Fairbanks District Office,Eastern Interior Field Office,-142.7810248,64.07523546
AF-LS4-9187,AK,Fairbanks District Office,Eastern Interior Field Office,-142.7156163,64.05314709
AF-LS4-9188,AK,Fairbanks District Office,Eastern Interior Field Office,-142.1841188,64.6053715
AF-LS4-9203,AK,Fairbanks District Office,Eastern Interior Field Office,-143.0121321,63.84876828
AF-LS4-9209,AK,Fairbanks District Office,Eastern Interior Field Office,-143.6285191,64.16400223
AF-LS4-9210,AK,Fairbanks District Office,Eastern Interior Field Office,-142.9020498,64.14108906
AF-LS4-9212,AK,Fairbanks District Office,Eastern Interior Field Office,-142.3841328,64.6349527
AF-LS4-9217,AK,Fairbanks District Office,Eastern Interior Field Office,-142.8543883,64.12725353
AF-LS4-9218,AK,Fairbanks District Office,Eastern Interior Field Office,-142.7275198,64.59997982
AF-LS4-9225,AK,Fairbanks District Office,Eastern Interior Field Office,-142.8052818,64.40045787
AF-LS4-9231,AK,Fairbanks District Office,Eastern Interior Field Office,-142.7435619,64.45350656
AF-LS4-9232,AK,Fairbanks District Office,Eastern Interior Field Office,-142.7857024,64.39061211
AF-LS4-9235,AK,Fairbanks District Office,Eastern Interior Field Office,-141.32775,64.35849926
AF-LS4-9238,AK,Fairbanks District Office,Eastern Interior Field Office,-142.8213624,64.48752433
AF-LS4-9240,AK,Fairbanks District Office,Eastern Interior Field Office,-141.6228758,64.07555545
AF-LS4-9249,AK,Fairbanks District Office,Eastern Interior Field Office,-143.3195165,63.97462983
AF-SS-1206,OR,Burns District Office,Burns Andrews Field Office,-118.524843728,42.678031334
AF-SS-1209,OR,Burns District Office,Burns Andrews Field Office,-118.490899929,42.707737379
AF-SS-1215,OR,Burns District Office,Burns Andrews Field Office,-118.574107434,42.592181096
AF-SS-1221,OR,Burns District Office,Burns Andrews Field Office,-118.504625916,42.7082023450001
AF-SS1-9184,AK,Fairbanks District Office,Eastern Interior Field Office,-143.0073971,64.52410894
AF-SS1-9185,AK,Fairbanks District Office,Eastern Interior Field Office,-141.1049254,64.48166706
AF-SS1-9186,AK,Fairbanks District Office,Eastern Interior Field Office,-142.79334,63.67240474
AF-SS1-9190,AK,Fairbanks District Office,Eastern Interior Field Office,-142.1894415,64.79477882
AF-SS1-9193,AK,Fairbanks District Office,Eastern Interior Field Office,-143.4064648,64.3213713
AF-SS1-9195,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1183851,63.96250284
AF-SS1-9204,AK,Fairbanks District Office,Eastern Interior Field Office,-142.3233642,64.48215232
AF-SS1-9206,AK,Fairbanks District Office,Eastern Interior Field Office,-142.3880739,64.89014504
AF-SS1-9222,AK,Fairbanks District Office,Eastern Interior Field Office,-142.7327847,64.09710809
AF-SS1-9244,AK,Fairbanks District Office,Eastern Interior Field Office,-142.319739,64.77962716
AF-SS1-9247,AK,Fairbanks District Office,Eastern Interior Field Office,-143.5525937,64.08339426
AF-SS1-9248,AK,Fairbanks District Office,Eastern Interior Field Office,-141.6709377,64.32167871
AF-SS2-9126,AK,Fairbanks District Office,Eastern Interior Field Office,-144.1992356,64.22670651
AF-SS2-9128,AK,Fairbanks District Office,Eastern Interior Field Office,-142.6577152,64.01117526
AF-SS2-9129,AK,Fairbanks District Office,Eastern Interior Field Office,-142.2634137,64.87245254
AF-SS2-9131,AK,Fairbanks District Office,Eastern Interior Field Office,-143.193016,63.7774726
AF-SS2-9132,AK,Fairbanks District Office,Eastern Interior Field Office,-142.4923741,64.79369502
AF-SS2-9134,AK,Fairbanks District Office,Eastern Interior Field Office,-143.2524931,64.26450119
AF-SS2-9135,AK,Fairbanks District Office,Eastern Interior Field Office,-143.0404239,63.65121843
AF-SS2-9138,AK,Fairbanks District Office,Eastern Interior Field Office,-143.8713004,64.12551276
AF-SS2-9141,AK,Fairbanks District Office,Eastern Interior Field Office,-141.5899523,64.52639221
AF-SS2-9142,AK,Fairbanks District Office,Eastern Interior Field Office,-144.0933141,64.21785708
AF-SS2-9143,AK,Fairbanks District Office,Eastern Interior Field Office,-143.506016,63.77381123
AF-SS2-9145,AK,Fairbanks District Office,Eastern Interior Field Office,-142.0968101,64.80839365
AF-SS2-9149,AK,Fairbanks District Office,Eastern Interior Field Office,-141.9750344,64.81980715
AF-SS2-9151,AK,Fairbanks District Office,Eastern Interior Field Office,-143.0342285,63.67978053
AF-SS2-9153,AK,Fairbanks District Office,Eastern Interior Field Office,-142.0471467,64.65578123
AF-SS2-9156,AK,Fairbanks District Office,Eastern Interior Field Office,-142.2210995,64.4903206
AF-SS2-9157,AK,Fairbanks District Office,Eastern Interior Field Office,-141.0585736,64.30573653
AF-SS2-9159,AK,Fairbanks District Office,Eastern Interior Field Office,-143.3585726,63.71719336
AF-SS2-9160,AK,Fairbanks District Office,Eastern Interior Field Office,-142.1220484,64.31496781
AF-SS2-9161,AK,Fairbanks District Office,Eastern Interior Field Office,-142.0956364,65.04625912
AF-SS2-9162,AK,Fairbanks District Office,Eastern Interior Field Office,-143.779217,64.28004876
AF-SS2-9163,AK,Fairbanks District Office,Eastern Interior Field Office,-143.4353047,63.6836856
AF-SS2-9167,AK,Fairbanks District Office,Eastern Interior Field Office,-143.2136672,63.67938514
AF-SS2-9168,AK,Fairbanks District Office,Eastern Interior Field Office,-142.7480468,64.37945173
AF-SS2-9169,AK,Fairbanks District Office,Eastern Interior Field Office,-142.1126232,64.68294791
AF-SS2-9170,AK,Fairbanks District Office,Eastern Interior Field Office,-142.8155031,63.57475654
AF-SS2-9173,AK,Fairbanks District Office,Eastern Interior Field Office,-141.2428401,64.34356017
AF-SS2-9176,AK,Fairbanks District Office,Eastern Interior Field Office,-142.1005902,64.10501795
AF-SS2-9177,AK,Fairbanks District Office,Eastern Interior Field Office,-141.7269951,64.98827012
AF-SS2-9180,AK,Fairbanks District Office,Eastern Interior Field Office,-142.8881583,64.52996773
AF-SS2-9182,AK,Fairbanks District Office,Eastern Interior Field Office,-143.5644236,64.12367443
AF-SS2-9189,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1786401,63.05131532
AF-SS2-9191,AK,Fairbanks District Office,Eastern Interior Field Office,-141.574976,63.02524528
AF-SS2-9192,AK,Fairbanks District Office,Eastern Interior Field Office,-141.6643085,64.70137956
AF-SS2-9197,AK,Fairbanks District Office,Eastern Interior Field Office,-143.9245848,64.14497445
AF-SS2-9198,AK,Fairbanks District Office,Eastern Interior Field Office,-141.9951335,65.01066956
AF-SS2-9202,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1672288,63.73488457
AF-SS2-9205,AK,Fairbanks District Office,Eastern Interior Field Office,-142.4438286,63.51863806
AF-SS2-9207,AK,Fairbanks District Office,Eastern Interior Field Office,-143.7175291,64.32230132
AF-SS2-9208,AK,Fairbanks District Office,Eastern Interior Field Office,-143.2877649,63.65603203
AF-SS2-9211,AK,Fairbanks District Office,Eastern Interior Field Office,-142.6036167,64.09760929
AF-SS2-9213,AK,Fairbanks District Office,Eastern Interior Field Office,-142.5782561,63.50017265
AF-SS2-9214,AK,Fairbanks District Office,Eastern Interior Field Office,-141.7657916,64.84712721
AF-SS2-9215,AK,Fairbanks District Office,Eastern Interior Field Office,-143.1820805,64.33825694
AF-SS2-9216,AK,Fairbanks District Office,Eastern Interior Field Office,-143.0692203,63.64310779
AF-SS2-9219,AK,Fairbanks District Office,Eastern Interior Field Office,-142.6658219,64.06665683
AF-SS2-9220,AK,Fairbanks District Office,Eastern Interior Field Office,-142.2729491,64.62225611
AF-SS2-9221,AK,Fairbanks District Office,Eastern Interior Field Office,-143.3566285,63.89383417
AF-SS2-9226,AK,Fairbanks District Office,Eastern Interior Field Office,-142.0611498,64.63638901
AF-SS2-9227,AK,Fairbanks District Office,Eastern Interior Field Office,-143.7860835,64.09909218
AF-SS2-9228,AK,Fairbanks District Office,Eastern Interior Field Office,-141.5985696,64.57711772
AF-SS2-9229,AK,Fairbanks District Office,Eastern Interior Field Office,-143.5442316,63.80117544
AF-SS2-9233,AK,Fairbanks District Office,Eastern Interior Field Office,-142.0703311,64.63929657
AF-SS2-9234,AK,Fairbanks District Office,Eastern Interior Field Office,-142.9780309,63.77702694
AF-SS2-9237,AK,Fairbanks District Office,Eastern Interior Field Office,-141.9738216,63.99520345
AF-SS2-9243,AK,Fairbanks District Office,Eastern Interior Field Office,-143.2417153,63.86614587
AFR-LS-1289,OR,Burns District Office,Burns Andrews Field Office,-118.604329732,42.56825135
AN-TR-11337,AK,Anchorage District Office,Anchorage Field Office,-149.7612845,61.16928571
AN-TR-12968,AK,Anchorage District Office,Anchorage Field Office,-149.7803063,61.16698003
AN-TR-14518,AK,Anchorage District Office,Anchorage Field Office,-149.8363541,61.19943378
AN-TR-14530,AK,Anchorage District Office,Anchorage Field Office,-149.7790245,61.17627741
AN-TR-15114,AK,Anchorage District Office,Anchorage Field Office,-148.987682086,61.583049196
AN-TR-15126,AK,Anchorage District Office,Anchorage Field Office,-149.2904033,61.54867359
AN-TR-16690,AK,Anchorage District Office,Anchorage Field Office,-149.3142865,61.567369479
AN-TR-17347,AK,Anchorage District Office,Anchorage Field Office,-149.2426917,61.63222883
AN-TR-18940,AK,Anchorage District Office,Anchorage Field Office,-149.7663377,61.16939937
AN-TR-19158,AK,Anchorage District Office,Anchorage Field Office,-149.835925,61.1993304
AN-TR-22088,AK,Anchorage District Office,Anchorage Field Office,-149.795665985,61.173681043
AN-TR-26142,AK,Anchorage District Office,Anchorage Field Office,-149.7795825,61.16879397
AN-TR-28751,AK,Anchorage District Office,Anchorage Field Office,-149.18843123,61.6619463640001
AN-TR-30576,AK,Anchorage District Office,Anchorage Field Office,-149.719980359,61.208357322
AN-TR-31778,AK,Anchorage District Office,Anchorage Field Office,-149.900022964,61.2047393620001
AN-TR-33685,AK,Anchorage District Office,Anchorage Field Office,-149.825016382,61.177866028
AN-TR-41608,AK,Anchorage District Office,Anchorage Field Office,-149.92181,61.13939
AN-TR-4970,AK,Anchorage District Office,Anchorage Field Office,-149.708888026,61.1133963250001
AN-TR-50814,AK,Anchorage District Office,Anchorage Field Office,-149.854464004,61.1474573500001
AN-TR-5120,AK,Anchorage District Office,Anchorage Field Office,-149.230662,61.75943667
AN-TR-54618,AK,Anchorage District Office,Anchorage Field Office,-149.2050966,61.80393933
AN-TR-5538,AK,Anchorage District Office,Anchorage Field Office,-151.017612046,62.4743936310001
AN-TR-61869,AK,Anchorage District Office,Anchorage Field Office,-149.832721668,61.19847335
AN-TR-8971,AK,Anchorage District Office,Anchorage Field Office,-149.0887026,61.71038385
AO-LS-1111,OR,Burns District Office,Burns Andrews Field Office,-118.60507289,42.067702061
AO-LS-1112,OR,Burns District Office,Burns Andrews Field Office,-118.726722926,42.028804113
AO-LS-1115,OR,Burns District Office,Burns Andrews Field Office,-118.599564708,42.1039956880001
AO-LS-1118,OR,Burns District Office,Burns Andrews Field Office,-118.769164066,42.795553517
AO-LS-1121,OR,Burns District Office,Burns Andrews Field Office,-118.302281266,42.0634112560001
AO-LS-1123,OR,Burns District Office,Burns Andrews Field Office,-118.33487774,42.189787428
AO-LS-1153,OR,Burns District Office,Burns Andrews Field Office,-118.626369176,42.884150457
AO-LS-1164,OR,Burns District Office,Burns Andrews Field Office,-118.254933378,42.0358430540001
AO-LS-1197,OR,Burns District Office,Burns Andrews Field Office,-118.293295871,42.037114407
AO-SS-1124,OR,Burns District Office,Burns Andrews Field Office,-118.685371897,42.0798161880001
AO-SS-1125,OR,Burns District Office,Burns Andrews Field Office,-118.743360351,42.9154932450001
AO-SS-1130,OR,Burns District Office,Burns Andrews Field Office,-118.617083799,42.758400506
AO-SS-1141,OR,Burns District Office,Burns Andrews Field Office,-118.427525536,42.924852738
AO-SS-1143,OR,Burns District Office,Burns Andrews Field Office,-118.635957034,42.123970968
AO-SS-1145,OR,Burns District Office,Burns Andrews Field Office,-118.593793671,42.676137984
AO-SS-1158,OR,Burns District Office,Burns Andrews Field Office,-118.583405055,42.8412114540001
AO-SS-1160,OR,Burns District Office,Burns Andrews Field Office,-118.626129212,42.046979965
AP-TR-1031,CA,Northern California District,Applegate Field Office,-119.543283008,41.0576488070001
AP-TR-10599,CA,Northern California District,Applegate Field Office,-119.790662346,41.194321066
AP-TR-15512,CA,Northern California District,Applegate Field Office,-119.974638798,41.9636678200001
AP-TR-15751,CA,Northern California District,Applegate Field Office,-120.0658406,41.14708056
AP-TR-21578,CA,Northern California District,Applegate Field Office,-119.6218981,41.19396863
AP-TR-24039,CA,Northern California District,Applegate Field Office,-119.7387327,41.08056091
AP-TR-27493,CA,Northern California District,Applegate Field Office,-119.9276527,41.46996707
AP-TR-29107,CA,Northern California District,Applegate Field Office,-120.0414623,41.58408948
AP-TR-38812,CA,Northern California District,Applegate Field Office,-119.944311,41.47401733
AP-TR-44540,CA,Northern California District,Applegate Field Office,-120.3792617,41.36668373
AP-TR-68243,CA,Northern California District,Applegate Field Office,-120.479026,41.35823166
AP-TR-70026,CA,Northern California District,Applegate Field Office,-120.0186084,41.99189602
AP-TR-76234,CA,Northern California District,Applegate Field Office,-119.5289839,41.17100405
AP-TR-79403,CA,Northern California District,Applegate Field Office,-120.0170107,41.96760001
AP-TR-81793,CA,Northern California District,Applegate Field Office,-119.5620215,41.7243879
AP-TR-89486,CA,Northern California District,Applegate Field Office,-120.3891523,41.38474106
AP-TR-98086,CA,Northern California District,Applegate Field Office,-119.6312575,41.16187771
AR-LS-1235,OR,Burns District Office,Burns Andrews Field Office,-118.737035206,42.748120661
AR-LS-1236,OR,Burns District Office,Burns Andrews Field Office,-118.651096604,42.6915202640001
AR-LS-1238,OR,Burns District Office,Burns Andrews Field Office,-118.691478604,42.6514147510001
AR-LS-1249,OR,Burns District Office,Burns Andrews Field Office,-118.707039013,42.5778405990001
AR-LS-1254,OR,Burns District Office,Burns Andrews Field Office,-118.751175591,42.663924406
AR-LS-8002,CA,Northern California District,Applegate Field Office,-120.403091,41.382273
AR-LS-8003,CA,Northern California District,Applegate Field Office,-121.5344,40.8502
AR-LS-8007,CA,Northern California District,Applegate Field Office,-121.1427,40.8825
AR-LS-8012,CA,Northern California District,Applegate Field Office,-121.2147079,40.92879173
AR-LS-8013,CA,Northern California District,Applegate Field Office,-120.4271,41.3766
AR-LS-8014,CA,Northern California District,Applegate Field Office,-120.355482071,41.0811109630001
AR-LS-8018,CA,Northern California District,Applegate Field Office,-120.398342,41.382921
AR-LS-8026,CA,Northern California District,Applegate Field Office,-120.906,41.2266
AR-LS-8028,CA,Northern California District,Applegate Field Office,-121.201175,40.917371
AR-LS-8029,CA,Northern California District,Applegate Field Office,-120.463209,41.360876
AR-LS-8032,CA,Northern California District,Applegate Field Office,-120.573263464,41.5559047350001
AR-LS-8036,CA,Northern California District,Applegate Field Office,-121.3119,40.977
AR-LS-8038,CA,Northern California District,Applegate Field Office,-120.5981,41.2788
AR-LS-8040,CA,Northern California District,Applegate Field Office,-121.208341,40.922972
AR-LS-8045,CA,Northern California District,Applegate Field Office,-120.460348,41.363245
AR-LS-8048,CA,Northern California District,Applegate Field Office,-120.580427,41.55934
AR-LS-8051,CA,Northern California District,Applegate Field Office,-121.133269,40.891455
AR-LS-8054,CA,Northern California District,Applegate Field Office,-120.620681,41.261105
AR-LS-8056,CA,Northern California District,Applegate Field Office,-121.217088,40.930975
AR-LS-8057,CA,Northern California District,Applegate Field Office,-120.43918,41.375558
AR-LS-8061,CA,Northern California District,Applegate Field Office,-120.419731,41.377301
AR-LS-8068,CA,Northern California District,Applegate Field Office,-121.311497,40.978186
AR-LS-8070,CA,Northern California District,Applegate Field Office,-120.88589,41.219258
AR-LS-8072,CA,Northern California District,Applegate Field Office,-121.203543,40.919462
AR-LS-8075,CA,Northern California District,Applegate Field Office,-121.174947,40.899031
AR-LS-8077,CA,Northern California District,Applegate Field Office,-120.445239,41.370983
AR-LS-8081,CA,Northern California District,Applegate Field Office,-120.479202,41.35848
AR-LS-8083,CA,Northern California District,Applegate Field Office,-121.141339,40.885858
AR-LS-8085,CA,Northern California District,Applegate Field Office,-120.43385,41.376616
AR-LS-8091,CA,Northern California District,Applegate Field Office,-121.128634,40.890789
AR-LS-8093,CA,Northern California District,Applegate Field Office,-120.471083,41.358207
AR-LS-8094,CA,Northern California District,Applegate Field Office,-120.295807,41.078767
AR-LS-8098,CA,Northern California District,Applegate Field Office,-120.606396,41.26843
AR-LS-8101,CA,Northern California District,Applegate Field Office,-120.454592,41.367176
AR-LS-8104,CA,Northern California District,Applegate Field Office,-120.571834,41.553798
AR-LS-8106,CA,Northern California District,Applegate Field Office,-120.594763,41.279125
AR-LS-8109,CA,Northern California District,Applegate Field Office,-120.416005,41.378028
AR-LS-8114,CA,Northern California District,Applegate Field Office,-120.617849,41.261135
AR-LS-8117,CA,Northern California District,Applegate Field Office,-120.407417,41.381859
